0.02,-1451,-525,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.04,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.0733349,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.1066684,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.1400014,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.1733348,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.206683,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.2400164,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.27335,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.3066831,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.3402392,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.3735723,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.4069064,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.4402394,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.4737545,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.5070969,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.54043,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.5737634,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.6070974,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.640431,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.6737645,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.7070981,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.7404335,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.773766,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.8071386,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.8404723,-1443,-556,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
