,2,20,17,11,47,34,26,27,30,32,12,57,4,53,59,51,19,7,25,55,36,23,50,46,33,48,30,49
0,7.327212,31.018721,33.834540000000004,4.615209999999999,5.415457,18.744975,10.242115,8.398838999999999,4.614127,6.459509,6.922763999999999,9.909429999999999,15.997217999999998,8.503259,11.575500000000002,6.994261,38.42234,6.722321,17.08372,9.769900000000002,8.520147999999999,5.016909999999999,,8.862635,5.724949,16.197038,18.387808,14.803348999999999
1,,36.800591000000004,36.24532,6.387299999999998,,20.618444999999998,11.547005,9.572329,,,8.227454,,17.234518,,,,44.476139999999994,8.027801,19.96324,,,7.59244,,10.068064999999999,7.437149000000001,,,15.739849000000001
2,,38.407201,38.78663,23.751709999999996,,38.688965,28.878105000000005,25.878939,,,24.822564,,32.732928,,,,46.24869,25.327651,37.17524,,,27.038220000000003,,26.167395,25.360089000000002,,,34.401669000000005
3,,55.610521,55.44592,27.96421,,42.672725,,,,,,,36.843338,,,,66.29183,,,,,30.5154,,,,,,
4,,,64.34818,30.105779999999996,,47.828225,,,,,,,38.915988,,,,,,,,,33.88834,,,,,,
5,,,67.95571,,,,,,,,,,,,,,,,,,,,,,,,,
