0.02,867,-815,0,0,0,0,0,0,0,0,0,0,0,False,False
0.04,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.0738129,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.1071466,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.1411182,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.1744511,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.2078295,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.2411771,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.27451,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.3078434,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.3413093,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.3746437,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.4079768,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.4413102,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.4746441,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.5083669,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.5417005,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.5750338,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.6083671,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.6417007,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.6756058,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.7089396,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.742336,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.7756692,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.8090032,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.8423367,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.8756706,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.9090037,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.9423388,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
0.9756707,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.009004,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.043052,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.076734,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.110361,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.144255,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.177829,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.211162,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.245185,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.278518,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.311864,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.345186,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.378519,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.411852,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.445196,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.478529,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.511863,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.545415,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.578748,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.612698,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.646114,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.679448,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.712784,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.746115,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.779504,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.813101,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.846472,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.879806,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.913139,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.946473,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
1.979806,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.013319,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.046652,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.080114,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.113448,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.146821,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.180153,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.213487,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.24682,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.280154,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.313488,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.346822,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.380155,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.413488,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.446822,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.480154,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.513489,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.546822,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.580547,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.613881,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.647215,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.680547,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.713881,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.747214,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.780548,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.813882,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.847216,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.880549,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.913882,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.947601,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
2.981117,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.014997,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.048331,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.081726,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.115059,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.148393,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.18211,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.215968,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.249302,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.282635,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.315969,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.349302,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.382694,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.416331,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.449838,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.483171,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.516652,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.550415,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.583996,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.617326,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.650886,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.684218,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.717552,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.750885,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.784453,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.818089,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.852109,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.885442,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.918776,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.952916,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
3.986614,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.019943,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.053277,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.086951,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.120412,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.153743,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.187077,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.221082,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.254415,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.287749,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.321138,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.354469,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.387803,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.421136,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.454469,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.487803,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.521142,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.554472,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.587805,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.621139,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.654473,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.687938,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.721636,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.755105,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.788436,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.82177,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.855103,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.888437,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.92177,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.955309,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
4.988643,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.022108,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.056038,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.089355,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.122689,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.156327,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.190371,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.223705,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.257041,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.290372,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.323747,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.35708,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.391127,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.42446,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.458348,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.491682,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.525014,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.558349,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.591682,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.625016,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.65835,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.691683,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.725018,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.75835,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.791683,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.825586,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.858919,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.892252,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.925586,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.958921,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
5.992264,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.025597,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.05893,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.092415,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.125749,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.159082,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.192415,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.225749,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.259083,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.292478,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.325811,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.359145,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.392479,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.425812,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.459221,867,-827,0,0,0,0,0,0,0,0,0,0,0,False,False
6.492555,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.525889,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.559222,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.592556,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.625889,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.659223,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.693116,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.726449,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.759782,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.793116,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.82645,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.859783,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.894025,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.927361,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.961458,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
6.994792,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
7.028124,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
7.061835,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
7.095725,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
7.129058,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
7.162392,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
7.195726,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
7.229408,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
7.262741,867,-827,0,1,0,0,0,0,0,0,0,0,0,False,False
7.296075,867,-827,3,1,0,0,0,0,0,0,0,0,0,False,False
