0.02,-637,-853,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.04,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.07333469,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.1066683,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.1407959,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.1741296,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.2074624,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.2407961,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.2746432,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.3079769,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.3413702,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.3751296,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.4084627,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.442003,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.4753707,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.5087039,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.5423832,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.5757168,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.6090508,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.6423843,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.6757176,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.7092318,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.7425649,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.7758993,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.8092322,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.8425654,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.8758985,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.9096189,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.9431131,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.9764469,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.00978,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.043201,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.076592,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.109925,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.143258,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.177084,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.210419,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.243785,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.277119,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.310507,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.34384,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.377174,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.410507,-629,-884,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
