0.02,-614,-524,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.04,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.0734373,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.1069919,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.1411106,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.174444,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.2082063,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.2415463,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.2748799,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.3088977,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.342231,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.3755645,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.408898,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.4422318,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.4755658,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.5095655,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.5435151,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.5768483,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.6101822,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.6435152,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.676849,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.7101826,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.7435157,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.7768495,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.8101831,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.8438454,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.8771797,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.9106112,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.9439443,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.9777956,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.01113,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.044462,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.077797,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.111183,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.144517,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.178653,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.212049,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.245383,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.278717,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.31205,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.345384,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.379027,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.41236,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.446169,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.479721,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.513054,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.546388,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
1.579721,-606,-555,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
