0.02,-1183,-558,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.04,-1175,-589,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.0733349,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.106728,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.1400792,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.1734484,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.2070033,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.2403369,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.2739395,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.3072732,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.3406069,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.3739407,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.4082964,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.4416302,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.4749636,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.5082968,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.5418921,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.5752254,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.6086962,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
0.6424116,-1175,-589,2,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,False,False
