0.02,-571,-330,0,0,0,0,0,0,0,0,0,0,0,False,False
0.04,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.0733346,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.1067409,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.140073,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.1736195,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.2069533,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.2407943,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.2741281,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.3074613,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.340795,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.3741284,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.4074624,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.4407956,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.4748448,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.5081778,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.5420734,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.5754051,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.6087382,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.6420721,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.6755303,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.7088637,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.7426091,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.7759426,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.8094156,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.8428225,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.8761562,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.9094892,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.9428227,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
0.9761562,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.009994,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.043325,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.076684,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.110381,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.143714,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.177048,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.210382,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.243829,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.277163,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.310496,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.34383,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.377163,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.410497,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.44383,-571,-342,0,0,0,0,0,0,0,0,0,0,0,False,False
1.477164,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.510498,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.543831,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.577165,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.610498,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.644256,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.677989,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.711321,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.744863,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.778197,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.811531,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.844864,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.878198,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.911532,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.945019,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
1.978352,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
2.011686,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
2.04502,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
2.078353,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
2.111686,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
2.14502,-571,-342,0,1,0,0,0,0,0,0,0,0,0,False,False
2.178353,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.212469,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.245801,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.279136,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.312633,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.345967,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.3793,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.412633,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.445966,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.4793,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.512668,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.546382,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.579715,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.613172,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
2.646839,-571,-342,0,9,0,0,0,0,0,0,1,0,0,False,False
