,time,SajoAnker,MizuKukan,MizuAction,goho,AutoHunmuLog,carposition.z,carsubposition.z,fireposition.z,firesubposition.z,MizuGoOrStop
249,8.334351,0,22,0,0,0,-1022,0,-1021,1000,0
280,9.383619999999999,0,22,1,0,0,-1022,0,-1021,1000,1
365,12.22846,0,22,1,0,0,-1022,0,-1021,1000,0
716,23.96836,0,21,1,0,0,-1022,0,-1021,1000,0
812,27.178929999999998,1,21,1,0,0,-1022,0,-1021,1000,0
884,29.5876,1,22,1,0,0,-1022,0,-1021,1000,0
989,33.102430000000005,1,21,1,0,0,-1022,0,-1021,1000,0
1029,34.44001,1,21,1,0,0,-1022,0,-1021,1000,1
1049,35.10788,1,21,1,0,0,-1022,0,-1021,1000,0
