,time,SajoAnker,MizuKukan,MizuAction,goho,AutoHunmuLog,carposition.z,carsubposition.z,fireposition.z,firesubposition.z,MizuGoOrStop
370,12.3765751,0,4,0,0,0,-176,0,-172,1000,0
418,13.9946651,0,4,1,0,0,-176,0,-172,1000,1
459,15.364305100000001,0,4,1,0,0,-176,0,-172,1000,0
908,30.3747951,1,4,1,0,0,-176,0,-172,1000,0
