,time,SajoAnker,MizuKukan,MizuAction,goho,AutoHunmuLog,carposition.z,carsubposition.z,fireposition.z,firesubposition.z,MizuGoOrStop
180,6.027305,0,13,0,0,0,-584,0,-585,1000,0
210,7.047215,0,13,1,0,0,-584,0,-585,1000,1
232,7.782642000000001,0,13,1,0,0,-584,0,-585,1000,0
624,20.891016,1,13,1,0,0,-584,0,-585,1000,0
927,31.026506,1,12,1,0,0,-584,0,-585,1000,0
968,32.397856,1,12,1,0,0,-584,0,-585,1000,1
987,33.033055999999995,1,12,1,0,0,-584,0,-585,1000,0
