,time,SajoAnker,MizuKukan,MizuAction,goho,AutoHunmuLog,carposition.z,carsubposition.z,fireposition.z,firesubposition.z,MizuGoOrStop
281,9.404437,0,11,0,0,0,-467,-437,-470,1000,0
324,10.860637,0,11,1,0,0,-467,-437,-470,1000,1
370,12.399357,0,11,1,0,0,-467,-437,-470,1000,0
765,25.613677000000003,1,11,1,0,0,-467,-437,-470,1000,0
960,32.135667000000005,1,10,1,0,0,-467,-437,-470,1000,0
990,33.138837,1,10,1,0,0,-467,-437,-470,1000,1
1026,34.342807,1,10,1,0,0,-467,-437,-470,1000,0
