,time,SajoAnker,MizuKukan,MizuAction,goho,AutoHunmuLog,carposition.z,carsubposition.z,fireposition.z,firesubposition.z,MizuGoOrStop
255,8.530298,0,21,0,0,0,-993,0,-997,1000,0
289,9.685047999999998,0,21,1,0,0,-993,0,-997,1000,1
314,10.521377999999999,0,21,1,0,0,-993,0,-997,1000,0
756,25.303607999999997,1,21,1,0,0,-993,0,-997,1000,0
884,29.583157999999997,1,20,1,0,0,-993,0,-997,1000,0
912,30.518338,1,20,1,0,0,-993,0,-997,1000,1
944,31.588208,1,20,1,0,0,-993,0,-997,1000,0
