,time,SajoAnker,MizuKukan,MizuAction,goho,AutoHunmuLog,carposition.z,carsubposition.z,fireposition.z,firesubposition.z,MizuGoOrStop
202,6.761324999999999,0,18,0,0,0,-839,0,-836,1000,0
225,7.544484000000001,0,18,1,0,0,-839,0,-836,1000,1
245,8.213456,0,18,1,0,0,-839,0,-836,1000,0
628,21.027046,1,18,1,0,0,-839,0,-836,1000,0
741,24.808276,1,17,1,0,0,-839,0,-836,1000,0
789,26.413806,1,17,1,0,0,-839,0,-836,1000,1
821,27.482886,1,17,1,0,0,-839,0,-836,1000,0
